,index,branch_failpass,expt_id,group_id,network_error_repeat,participant_id,participation_duration,response_correct,response_mode,response_name,response_rt,response_target,response_type,response_value,session_id,session_start_time,stimuli_presented,trial_duration,trial_num,trial_template,task,sub_id,exp,Correct,Shorter,Length
69,72,,6345b7f49677d36bd07c5a10,EXP8a_JF,0,b60a33fc2983644fe4faec8cb955a22db3467aaa8db95ce81e9953d3762f43e9,2776.583280801773,False,keypress,prescreenRsp_fadfat_rv,643,[],choice-response,Fad,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,Fad,1958,73,PrescreenTrials_rv,PrescreenTrials,b60a3,EXP8a,1,0,8
70,73,,6345b7f49677d36bd07c5a10,EXP8a_JF,0,b60a33fc2983644fe4faec8cb955a22db3467aaa8db95ce81e9953d3762f43e9,2776.583280801773,False,keypress,prescreenRsp_cabcap_rv,574,[],choice-response,Cap,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,Cap,1505,74,PrescreenTrials_rv,PrescreenTrials,b60a3,EXP8a,1,1,1
71,74,,6345b7f49677d36bd07c5a10,EXP8a_JF,0,b60a33fc2983644fe4faec8cb955a22db3467aaa8db95ce81e9953d3762f43e9,2776.583280801773,False,keypress,prescreenRsp_laglack_rv,923,[],choice-response,Lack,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,Lack,1850,75,PrescreenTrials_rv,PrescreenTrials,b60a3,EXP8a,1,1,1
72,75,,6345b7f49677d36bd07c5a10,EXP8a_JF,0,b60a33fc2983644fe4faec8cb955a22db3467aaa8db95ce81e9953d3762f43e9,2776.583280801773,False,keypress,prescreenRsp_bagback_rv,647,[],choice-response,Back,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,Back,1556,76,PrescreenTrials_rv,PrescreenTrials,b60a3,EXP8a,1,1,1
73,76,,6345b7f49677d36bd07c5a10,EXP8a_JF,0,b60a33fc2983644fe4faec8cb955a22db3467aaa8db95ce81e9953d3762f43e9,2776.583280801773,False,keypress,prescreenRsp_cabcap_rv,1387,[],choice-response,Cap,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,Cap,2318,77,PrescreenTrials_rv,PrescreenTrials,b60a3,EXP8a,1,1,1
74,77,,6345b7f49677d36bd07c5a10,EXP8a_JF,0,b60a33fc2983644fe4faec8cb955a22db3467aaa8db95ce81e9953d3762f43e9,2776.583280801773,False,keypress,prescreenRsp_lablap_rv,1218,[],choice-response,Lab,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,Lab,2388,78,PrescreenTrials_rv,PrescreenTrials,b60a3,EXP8a,1,0,8
75,78,,6345b7f49677d36bd07c5a10,EXP8a_JF,0,b60a33fc2983644fe4faec8cb955a22db3467aaa8db95ce81e9953d3762f43e9,2776.583280801773,False,keypress,prescreenRsp_lablap_rv,1335,[],choice-response,Lap,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,Lap,2263,79,PrescreenTrials_rv,PrescreenTrials,b60a3,EXP8a,1,1,1
76,79,,6345b7f49677d36bd07c5a10,EXP8a_JF,0,b60a33fc2983644fe4faec8cb955a22db3467aaa8db95ce81e9953d3762f43e9,2776.583280801773,False,keypress,prescreenRsp_laglack_rv,759,[],choice-response,Lack,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,Lag,1911,80,PrescreenTrials_rv,PrescreenTrials,b60a3,EXP8a,0,1,8
77,80,,6345b7f49677d36bd07c5a10,EXP8a_JF,0,b60a33fc2983644fe4faec8cb955a22db3467aaa8db95ce81e9953d3762f43e9,2776.583280801773,False,keypress,prescreenRsp_laglack_rv,1657,[],choice-response,Lag,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,Lack,2592,81,PrescreenTrials_rv,PrescreenTrials,b60a3,EXP8a,0,0,1
78,81,,6345b7f49677d36bd07c5a10,EXP8a_JF,0,b60a33fc2983644fe4faec8cb955a22db3467aaa8db95ce81e9953d3762f43e9,2776.583280801773,False,keypress,prescreenRsp_beadbeat_rv,1034,[],choice-response,Bead,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,Bead,2218,82,PrescreenTrials_rv,PrescreenTrials,b60a3,EXP8a,1,0,8
79,82,,6345b7f49677d36bd07c5a10,EXP8a_JF,0,b60a33fc2983644fe4faec8cb955a22db3467aaa8db95ce81e9953d3762f43e9,2776.583280801773,False,keypress,prescreenRsp_fadfat_rv,595,[],choice-response,Fad,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,Fad,1904,83,PrescreenTrials_rv,PrescreenTrials,b60a3,EXP8a,1,0,8
80,83,,6345b7f49677d36bd07c5a10,EXP8a_JF,0,b60a33fc2983644fe4faec8cb955a22db3467aaa8db95ce81e9953d3762f43e9,2776.583280801773,False,keypress,prescreenRsp_cabcap_rv,743,[],choice-response,Cab,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,Cab,1884,84,PrescreenTrials_rv,PrescreenTrials,b60a3,EXP8a,1,0,8
81,84,,6345b7f49677d36bd07c5a10,EXP8a_JF,0,b60a33fc2983644fe4faec8cb955a22db3467aaa8db95ce81e9953d3762f43e9,2776.583280801773,False,keypress,prescreenRsp_fadfat_rv,969,[],choice-response,Fad,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,Fat,2075,85,PrescreenTrials_rv,PrescreenTrials,b60a3,EXP8a,0,0,1
82,85,,6345b7f49677d36bd07c5a10,EXP8a_JF,0,b60a33fc2983644fe4faec8cb955a22db3467aaa8db95ce81e9953d3762f43e9,2776.583280801773,False,keypress,prescreenRsp_beadbeat_rv,747,[],choice-response,Bead,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,Beat,1732,86,PrescreenTrials_rv,PrescreenTrials,b60a3,EXP8a,0,0,1
83,86,,6345b7f49677d36bd07c5a10,EXP8a_JF,0,b60a33fc2983644fe4faec8cb955a22db3467aaa8db95ce81e9953d3762f43e9,2776.583280801773,False,keypress,prescreenRsp_bagback_rv,504,[],choice-response,Bag,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,Bag,1619,87,PrescreenTrials_rv,PrescreenTrials,b60a3,EXP8a,1,0,8
84,87,,6345b7f49677d36bd07c5a10,EXP8a_JF,0,b60a33fc2983644fe4faec8cb955a22db3467aaa8db95ce81e9953d3762f43e9,2776.583280801773,False,keypress,prescreenRsp_bagback_rv,2338,[],choice-response,Back,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,Back,3242,88,PrescreenTrials_rv,PrescreenTrials,b60a3,EXP8a,1,1,1
85,88,,6345b7f49677d36bd07c5a10,EXP8a_JF,0,b60a33fc2983644fe4faec8cb955a22db3467aaa8db95ce81e9953d3762f43e9,2776.583280801773,False,keypress,prescreenRsp_beadbeat_rv,995,[],choice-response,Bead,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,Bead,2182,89,PrescreenTrials_rv,PrescreenTrials,b60a3,EXP8a,1,0,8
86,89,,6345b7f49677d36bd07c5a10,EXP8a_JF,0,b60a33fc2983644fe4faec8cb955a22db3467aaa8db95ce81e9953d3762f43e9,2776.583280801773,False,keypress,prescreenRsp_lablap_rv,1524,[],choice-response,Lap,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,Lap,2451,90,PrescreenTrials_rv,PrescreenTrials,b60a3,EXP8a,1,1,1
87,90,,6345b7f49677d36bd07c5a10,EXP8a_JF,0,b60a33fc2983644fe4faec8cb955a22db3467aaa8db95ce81e9953d3762f43e9,2776.583280801773,False,keypress,prescreenRsp_cabcap_rv,1312,[],choice-response,Cap,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,Cap,2243,91,PrescreenTrials_rv,PrescreenTrials,b60a3,EXP8a,1,1,1
88,91,,6345b7f49677d36bd07c5a10,EXP8a_JF,0,b60a33fc2983644fe4faec8cb955a22db3467aaa8db95ce81e9953d3762f43e9,2776.583280801773,False,keypress,prescreenRsp_beadbeat_rv,1940,[],choice-response,Beat,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,Beat,2888,92,PrescreenTrials_rv,PrescreenTrials,b60a3,EXP8a,1,1,1
89,92,,6345b7f49677d36bd07c5a10,EXP8a_JF,0,b60a33fc2983644fe4faec8cb955a22db3467aaa8db95ce81e9953d3762f43e9,2776.583280801773,False,keypress,prescreenRsp_fadfat_rv,1634,[],choice-response,Fat,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,Fat,2765,93,PrescreenTrials_rv,PrescreenTrials,b60a3,EXP8a,1,1,1
90,93,,6345b7f49677d36bd07c5a10,EXP8a_JF,0,b60a33fc2983644fe4faec8cb955a22db3467aaa8db95ce81e9953d3762f43e9,2776.583280801773,False,keypress,prescreenRsp_fadfat_rv,546,[],choice-response,Fad,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,Fad,1854,94,PrescreenTrials_rv,PrescreenTrials,b60a3,EXP8a,1,0,8
91,94,,6345b7f49677d36bd07c5a10,EXP8a_JF,0,b60a33fc2983644fe4faec8cb955a22db3467aaa8db95ce81e9953d3762f43e9,2776.583280801773,False,keypress,prescreenRsp_laglack_rv,901,[],choice-response,Lag,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,Lag,2041,95,PrescreenTrials_rv,PrescreenTrials,b60a3,EXP8a,1,0,8
92,95,,6345b7f49677d36bd07c5a10,EXP8a_JF,0,b60a33fc2983644fe4faec8cb955a22db3467aaa8db95ce81e9953d3762f43e9,2776.583280801773,False,keypress,prescreenRsp_laglack_rv,1228,[],choice-response,Lack,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,Lack,2160,96,PrescreenTrials_rv,PrescreenTrials,b60a3,EXP8a,1,1,1
93,96,,6345b7f49677d36bd07c5a10,EXP8a_JF,0,b60a33fc2983644fe4faec8cb955a22db3467aaa8db95ce81e9953d3762f43e9,2776.583280801773,False,keypress,prescreenRsp_cabcap_rv,971,[],choice-response,Cab,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,Cab,2112,97,PrescreenTrials_rv,PrescreenTrials,b60a3,EXP8a,1,0,8
94,97,,6345b7f49677d36bd07c5a10,EXP8a_JF,0,b60a33fc2983644fe4faec8cb955a22db3467aaa8db95ce81e9953d3762f43e9,2776.583280801773,False,keypress,prescreenRsp_lablap_rv,995,[],choice-response,Lab,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,Lab,2151,98,PrescreenTrials_rv,PrescreenTrials,b60a3,EXP8a,1,0,8
95,98,,6345b7f49677d36bd07c5a10,EXP8a_JF,0,b60a33fc2983644fe4faec8cb955a22db3467aaa8db95ce81e9953d3762f43e9,2776.583280801773,False,keypress,prescreenRsp_bagback_rv,638,[],choice-response,Bag,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,Bag,1751,99,PrescreenTrials_rv,PrescreenTrials,b60a3,EXP8a,1,0,8
96,99,,6345b7f49677d36bd07c5a10,EXP8a_JF,0,b60a33fc2983644fe4faec8cb955a22db3467aaa8db95ce81e9953d3762f43e9,2776.583280801773,False,keypress,prescreenRsp_laglack_rv,1257,[],choice-response,Lack,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,Lack,2194,100,PrescreenTrials_rv,PrescreenTrials,b60a3,EXP8a,1,1,1
97,100,,6345b7f49677d36bd07c5a10,EXP8a_JF,0,b60a33fc2983644fe4faec8cb955a22db3467aaa8db95ce81e9953d3762f43e9,2776.583280801773,False,keypress,prescreenRsp_cabcap_rv,671,[],choice-response,Cap,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,Cap,1600,101,PrescreenTrials_rv,PrescreenTrials,b60a3,EXP8a,1,1,1
98,101,,6345b7f49677d36bd07c5a10,EXP8a_JF,0,b60a33fc2983644fe4faec8cb955a22db3467aaa8db95ce81e9953d3762f43e9,2776.583280801773,False,keypress,prescreenRsp_bagback_rv,1852,[],choice-response,Bag,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,Back,2754,102,PrescreenTrials_rv,PrescreenTrials,b60a3,EXP8a,0,0,1
99,102,,6345b7f49677d36bd07c5a10,EXP8a_JF,0,b60a33fc2983644fe4faec8cb955a22db3467aaa8db95ce81e9953d3762f43e9,2776.583280801773,False,keypress,prescreenRsp_beadbeat_rv,1292,[],choice-response,Bead,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,Bead,2466,103,PrescreenTrials_rv,PrescreenTrials,b60a3,EXP8a,1,0,8
100,103,,6345b7f49677d36bd07c5a10,EXP8a_JF,0,b60a33fc2983644fe4faec8cb955a22db3467aaa8db95ce81e9953d3762f43e9,2776.583280801773,False,keypress,prescreenRsp_cabcap_rv,1487,[],choice-response,Cap,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,Cab,2621,104,PrescreenTrials_rv,PrescreenTrials,b60a3,EXP8a,0,1,8
101,104,,6345b7f49677d36bd07c5a10,EXP8a_JF,0,b60a33fc2983644fe4faec8cb955a22db3467aaa8db95ce81e9953d3762f43e9,2776.583280801773,False,keypress,prescreenRsp_fadfat_rv,819,[],choice-response,Fad,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,Fat,1992,105,PrescreenTrials_rv,PrescreenTrials,b60a3,EXP8a,0,0,1
102,105,,6345b7f49677d36bd07c5a10,EXP8a_JF,0,b60a33fc2983644fe4faec8cb955a22db3467aaa8db95ce81e9953d3762f43e9,2776.583280801773,False,keypress,prescreenRsp_lablap_rv,2317,[],choice-response,Lab,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,Lap,3251,106,PrescreenTrials_rv,PrescreenTrials,b60a3,EXP8a,0,0,1
103,106,,6345b7f49677d36bd07c5a10,EXP8a_JF,0,b60a33fc2983644fe4faec8cb955a22db3467aaa8db95ce81e9953d3762f43e9,2776.583280801773,False,keypress,prescreenRsp_bagback_rv,637,[],choice-response,Bag,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,Bag,1814,107,PrescreenTrials_rv,PrescreenTrials,b60a3,EXP8a,1,0,8
104,107,,6345b7f49677d36bd07c5a10,EXP8a_JF,0,b60a33fc2983644fe4faec8cb955a22db3467aaa8db95ce81e9953d3762f43e9,2776.583280801773,False,keypress,prescreenRsp_fadfat_rv,863,[],choice-response,Fad,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,Fad,2252,108,PrescreenTrials_rv,PrescreenTrials,b60a3,EXP8a,1,0,8
105,108,,6345b7f49677d36bd07c5a10,EXP8a_JF,0,b60a33fc2983644fe4faec8cb955a22db3467aaa8db95ce81e9953d3762f43e9,2776.583280801773,False,keypress,prescreenRsp_lablap_rv,695,[],choice-response,Lab,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,Lab,1909,109,PrescreenTrials_rv,PrescreenTrials,b60a3,EXP8a,1,0,8
106,109,,6345b7f49677d36bd07c5a10,EXP8a_JF,0,b60a33fc2983644fe4faec8cb955a22db3467aaa8db95ce81e9953d3762f43e9,2776.583280801773,False,keypress,prescreenRsp_beadbeat_rv,1239,[],choice-response,Bead,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,Beat,2202,110,PrescreenTrials_rv,PrescreenTrials,b60a3,EXP8a,0,0,1
107,110,,6345b7f49677d36bd07c5a10,EXP8a_JF,0,b60a33fc2983644fe4faec8cb955a22db3467aaa8db95ce81e9953d3762f43e9,2776.583280801773,False,keypress,prescreenRsp_laglack_rv,1338,[],choice-response,Lack,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,Lag,2484,111,PrescreenTrials_rv,PrescreenTrials,b60a3,EXP8a,0,1,8
108,111,,6345b7f49677d36bd07c5a10,EXP8a_JF,0,b60a33fc2983644fe4faec8cb955a22db3467aaa8db95ce81e9953d3762f43e9,2776.583280801773,False,keypress,prescreenRsp_beadbeat_rv,699,[],choice-response,Bead,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,Bead,1871,112,PrescreenTrials_rv,PrescreenTrials,b60a3,EXP8a,1,0,8
109,112,,6345b7f49677d36bd07c5a10,EXP8a_JF,0,b60a33fc2983644fe4faec8cb955a22db3467aaa8db95ce81e9953d3762f43e9,2776.583280801773,False,keypress,prescreenRsp_lablap_rv,863,[],choice-response,Lap,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,Lap,1831,113,PrescreenTrials_rv,PrescreenTrials,b60a3,EXP8a,1,1,1
110,113,,6345b7f49677d36bd07c5a10,EXP8a_JF,0,b60a33fc2983644fe4faec8cb955a22db3467aaa8db95ce81e9953d3762f43e9,2776.583280801773,False,keypress,prescreenRsp_laglack_rv,848,[],choice-response,Lack,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,Lack,1803,114,PrescreenTrials_rv,PrescreenTrials,b60a3,EXP8a,1,1,1
111,114,,6345b7f49677d36bd07c5a10,EXP8a_JF,0,b60a33fc2983644fe4faec8cb955a22db3467aaa8db95ce81e9953d3762f43e9,2776.583280801773,False,keypress,prescreenRsp_laglack_rv,727,[],choice-response,Lack,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,Lag,1945,115,PrescreenTrials_rv,PrescreenTrials,b60a3,EXP8a,0,1,8
112,115,,6345b7f49677d36bd07c5a10,EXP8a_JF,0,b60a33fc2983644fe4faec8cb955a22db3467aaa8db95ce81e9953d3762f43e9,2776.583280801773,False,keypress,prescreenRsp_cabcap_rv,1050,[],choice-response,Cab,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,Cab,2190,116,PrescreenTrials_rv,PrescreenTrials,b60a3,EXP8a,1,0,8
113,116,,6345b7f49677d36bd07c5a10,EXP8a_JF,0,b60a33fc2983644fe4faec8cb955a22db3467aaa8db95ce81e9953d3762f43e9,2776.583280801773,False,keypress,prescreenRsp_beadbeat_rv,1452,[],choice-response,Bead,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,Beat,2424,117,PrescreenTrials_rv,PrescreenTrials,b60a3,EXP8a,0,0,1
114,117,,6345b7f49677d36bd07c5a10,EXP8a_JF,0,b60a33fc2983644fe4faec8cb955a22db3467aaa8db95ce81e9953d3762f43e9,2776.583280801773,False,keypress,prescreenRsp_lablap_rv,1300,[],choice-response,Lab,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,Lab,2494,118,PrescreenTrials_rv,PrescreenTrials,b60a3,EXP8a,1,0,8
115,118,,6345b7f49677d36bd07c5a10,EXP8a_JF,0,b60a33fc2983644fe4faec8cb955a22db3467aaa8db95ce81e9953d3762f43e9,2776.583280801773,False,keypress,prescreenRsp_fadfat_rv,537,[],choice-response,Fad,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,Fad,1945,119,PrescreenTrials_rv,PrescreenTrials,b60a3,EXP8a,1,0,8
116,119,,6345b7f49677d36bd07c5a10,EXP8a_JF,0,b60a33fc2983644fe4faec8cb955a22db3467aaa8db95ce81e9953d3762f43e9,2776.583280801773,False,keypress,prescreenRsp_cabcap_rv,552,[],choice-response,Cap,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,Cap,1487,120,PrescreenTrials_rv,PrescreenTrials,b60a3,EXP8a,1,1,1
117,120,,6345b7f49677d36bd07c5a10,EXP8a_JF,0,b60a33fc2983644fe4faec8cb955a22db3467aaa8db95ce81e9953d3762f43e9,2776.583280801773,False,keypress,prescreenRsp_fadfat_rv,668,[],choice-response,Fad,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,Fat,1832,121,PrescreenTrials_rv,PrescreenTrials,b60a3,EXP8a,0,0,1
118,121,,6345b7f49677d36bd07c5a10,EXP8a_JF,0,b60a33fc2983644fe4faec8cb955a22db3467aaa8db95ce81e9953d3762f43e9,2776.583280801773,False,keypress,prescreenRsp_bagback_rv,724,[],choice-response,Back,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,Back,1678,122,PrescreenTrials_rv,PrescreenTrials,b60a3,EXP8a,1,1,1
119,122,,6345b7f49677d36bd07c5a10,EXP8a_JF,0,b60a33fc2983644fe4faec8cb955a22db3467aaa8db95ce81e9953d3762f43e9,2776.583280801773,False,keypress,prescreenRsp_bagback_rv,1097,[],choice-response,Bag,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,Bag,2203,123,PrescreenTrials_rv,PrescreenTrials,b60a3,EXP8a,1,0,8
120,697,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,18abf9457c4327994b84f4fcbd4600130c1de1d335ceb84dd4a71829ca7ba08d,3280.831999063492,False,keypress,prescreenRsp_bagback,6318,[],choice-response,Back,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,Back,7248,4,PrescreenTrials,PrescreenTrials,18abf,EXP8a,1,1,1
121,698,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,18abf9457c4327994b84f4fcbd4600130c1de1d335ceb84dd4a71829ca7ba08d,3280.831999063492,False,keypress,prescreenRsp_fadfat,1395,[],choice-response,Fat,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,Fat,2438,5,PrescreenTrials,PrescreenTrials,18abf,EXP8a,1,1,1
122,699,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,18abf9457c4327994b84f4fcbd4600130c1de1d335ceb84dd4a71829ca7ba08d,3280.831999063492,False,keypress,prescreenRsp_laglack,1806,[],choice-response,Lag,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,Lag,2896,6,PrescreenTrials,PrescreenTrials,18abf,EXP8a,1,0,8
123,700,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,18abf9457c4327994b84f4fcbd4600130c1de1d335ceb84dd4a71829ca7ba08d,3280.831999063492,False,keypress,prescreenRsp_beadbeat,3104,[],choice-response,Bead,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,Bead,4229,7,PrescreenTrials,PrescreenTrials,18abf,EXP8a,1,0,8
124,701,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,18abf9457c4327994b84f4fcbd4600130c1de1d335ceb84dd4a71829ca7ba08d,3280.831999063492,False,keypress,prescreenRsp_lablap,2020,[],choice-response,Lab,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,Lab,3106,8,PrescreenTrials,PrescreenTrials,18abf,EXP8a,1,0,8
125,702,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,18abf9457c4327994b84f4fcbd4600130c1de1d335ceb84dd4a71829ca7ba08d,3280.831999063492,False,keypress,prescreenRsp_laglack,1729,[],choice-response,Lack,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,Lack,2566,9,PrescreenTrials,PrescreenTrials,18abf,EXP8a,1,1,1
126,703,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,18abf9457c4327994b84f4fcbd4600130c1de1d335ceb84dd4a71829ca7ba08d,3280.831999063492,False,keypress,prescreenRsp_fadfat,1179,[],choice-response,Fad,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,Fad,2468,10,PrescreenTrials,PrescreenTrials,18abf,EXP8a,1,0,8
127,704,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,18abf9457c4327994b84f4fcbd4600130c1de1d335ceb84dd4a71829ca7ba08d,3280.831999063492,False,keypress,prescreenRsp_cabcap,1609,[],choice-response,Cap,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,Cap,2479,11,PrescreenTrials,PrescreenTrials,18abf,EXP8a,1,1,1
128,705,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,18abf9457c4327994b84f4fcbd4600130c1de1d335ceb84dd4a71829ca7ba08d,3280.831999063492,False,keypress,prescreenRsp_bagback,1329,[],choice-response,Bag,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,Bag,2354,12,PrescreenTrials,PrescreenTrials,18abf,EXP8a,1,0,8
129,706,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,18abf9457c4327994b84f4fcbd4600130c1de1d335ceb84dd4a71829ca7ba08d,3280.831999063492,False,keypress,prescreenRsp_beadbeat,2900,[],choice-response,Beat,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,Beat,3748,13,PrescreenTrials,PrescreenTrials,18abf,EXP8a,1,1,1
130,707,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,18abf9457c4327994b84f4fcbd4600130c1de1d335ceb84dd4a71829ca7ba08d,3280.831999063492,False,keypress,prescreenRsp_lablap,1272,[],choice-response,Lap,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,Lap,2068,14,PrescreenTrials,PrescreenTrials,18abf,EXP8a,1,1,1
131,708,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,18abf9457c4327994b84f4fcbd4600130c1de1d335ceb84dd4a71829ca7ba08d,3280.831999063492,False,keypress,prescreenRsp_cabcap,1758,[],choice-response,Cab,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,Cab,2772,15,PrescreenTrials,PrescreenTrials,18abf,EXP8a,1,0,8
132,709,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,18abf9457c4327994b84f4fcbd4600130c1de1d335ceb84dd4a71829ca7ba08d,3280.831999063492,False,keypress,prescreenRsp_laglack,1643,[],choice-response,Lack,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,Lack,2534,16,PrescreenTrials,PrescreenTrials,18abf,EXP8a,1,1,1
133,710,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,18abf9457c4327994b84f4fcbd4600130c1de1d335ceb84dd4a71829ca7ba08d,3280.831999063492,False,keypress,prescreenRsp_beadbeat,1387,[],choice-response,Bead,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,Bead,2441,17,PrescreenTrials,PrescreenTrials,18abf,EXP8a,1,0,8
134,711,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,18abf9457c4327994b84f4fcbd4600130c1de1d335ceb84dd4a71829ca7ba08d,3280.831999063492,False,keypress,prescreenRsp_cabcap,1644,[],choice-response,Cap,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,Cap,2454,18,PrescreenTrials,PrescreenTrials,18abf,EXP8a,1,1,1
135,712,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,18abf9457c4327994b84f4fcbd4600130c1de1d335ceb84dd4a71829ca7ba08d,3280.831999063492,False,keypress,prescreenRsp_bagback,1928,[],choice-response,Bag,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,Bag,2926,19,PrescreenTrials,PrescreenTrials,18abf,EXP8a,1,0,8
136,713,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,18abf9457c4327994b84f4fcbd4600130c1de1d335ceb84dd4a71829ca7ba08d,3280.831999063492,False,keypress,prescreenRsp_cabcap,1861,[],choice-response,Cab,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,Cab,2983,20,PrescreenTrials,PrescreenTrials,18abf,EXP8a,1,0,8
137,714,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,18abf9457c4327994b84f4fcbd4600130c1de1d335ceb84dd4a71829ca7ba08d,3280.831999063492,False,keypress,prescreenRsp_lablap,1640,[],choice-response,Lab,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,Lab,2668,21,PrescreenTrials,PrescreenTrials,18abf,EXP8a,1,0,8
138,715,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,18abf9457c4327994b84f4fcbd4600130c1de1d335ceb84dd4a71829ca7ba08d,3280.831999063492,False,keypress,prescreenRsp_lablap,1470,[],choice-response,Lap,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,Lap,2347,22,PrescreenTrials,PrescreenTrials,18abf,EXP8a,1,1,1
