,branch_failpass,expt_id,group_id,network_error_repeat,participant_id,participation_duration,response_correct,response_mode,response_name,response_rt,response_target,response_type,response_value,session_id,session_start_time,stimuli_presented,trial_duration,trial_num,trial_template,task,sub_id,exp
287,pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,673501b3ea704ef6b017b403e5569f890a696351d0d93fded3f1106adc307976,2496.297080993653,,keypress,TxRsp,115160,,text-response,"As an english speaker, I perceived the sounds as either being lab or lap as I know the enunciation of those words mimiced the patterns of those sounds. Lap is a very short word when spoken whilst lab has a carrying ""aaa"" sound.",6386964223574911aecf7675,2022-11-29 18:31:14-05:00,debrief4,115163,424,Tone_word_debrief,Tone,67350,EXP8c
288,pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,6529547a76dab3f39e893dd7371de4a006dfe65208cc43d8b33a9399f45bb61b,4998.080670118332,False,click,tone_or_word,6830,[],choice-response,Musical Tones,6386964223574911aecf7675,2022-11-29 18:31:14-05:00,debrief3,6831,423,Tone_word_debrief,Tone,65295,EXP8c
289,pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,6529547a76dab3f39e893dd7371de4a006dfe65208cc43d8b33a9399f45bb61b,4998.080670118332,,keypress,TxRsp,19492,,text-response,I couldn't hear lap or lab in the sounds,6386964223574911aecf7675,2022-11-29 18:31:14-05:00,debrief4,19494,424,Tone_word_debrief,Tone,65295,EXP8c
290,fail,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,9a301eba8435f46c0fe7f5dd78455f28a29592eb0f7da415c7f69b2d1d68989a,10427.413805007936,False,click,tone_or_word,12173,[],choice-response,Lab or Lap,6386964223574911aecf7675,2022-11-29 18:31:14-05:00,debrief3,12176,435,Tone_word_debrief,Tone,9a301,EXP8c
291,fail,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,9a301eba8435f46c0fe7f5dd78455f28a29592eb0f7da415c7f69b2d1d68989a,10427.413805007936,,keypress,TxRsp,34309,,text-response,I think that i could hear the words but also i was looking for the word so i feel my judement was impared at times too,6386964223574911aecf7675,2022-11-29 18:31:14-05:00,debrief4,34313,436,Tone_word_debrief,Tone,9a301,EXP8c
292,pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,d64586a68e2ebcd026cd6bedc180c8d924f8da2bce5593435e35d44f5a81e40f,2025.301005125045,False,click,tone_or_word,8093,[],choice-response,Musical Tones,6386964223574911aecf7675,2022-11-29 18:31:14-05:00,debrief3,8095,423,Tone_word_debrief,Tone,d6458,EXP8c
293,pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,d64586a68e2ebcd026cd6bedc180c8d924f8da2bce5593435e35d44f5a81e40f,2025.301005125045,,keypress,TxRsp,14896,,text-response,it didn't sound like words at all.,6386964223574911aecf7675,2022-11-29 18:31:14-05:00,debrief4,14898,424,Tone_word_debrief,Tone,d6458,EXP8c
294,pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,f774802b8557542413af26a420a396c4e7997e138562f3c89312fa33886a3ef5,3068.114995956421,False,click,tone_or_word,26065,[],choice-response,Musical Tones,6386964223574911aecf7675,2022-11-29 18:31:14-05:00,debrief3,26067,423,Tone_word_debrief,Tone,f7748,EXP8c
295,pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,f774802b8557542413af26a420a396c4e7997e138562f3c89312fa33886a3ef5,3068.114995956421,,keypress,TxRsp,25189,,text-response,"Because I felt it was one word, I didn't hear the difference.",6386964223574911aecf7675,2022-11-29 18:31:14-05:00,debrief4,25192,424,Tone_word_debrief,Tone,f7748,EXP8c
296,pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,24fa390343dba0f034a9111cd3aebe77034ba20ffc9ab0cfb26ba5934d334b1b,2548.715805053711,False,click,tone_or_word,14723,[],choice-response,Musical Tones,6386964223574911aecf7675,2022-11-29 18:31:14-05:00,debrief3,14724,423,Tone_word_debrief,Tone,24fa3,EXP8c
297,pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,24fa390343dba0f034a9111cd3aebe77034ba20ffc9ab0cfb26ba5934d334b1b,2548.715805053711,,keypress,TxRsp,89903,,text-response,They didn't necessarily sound like musical tones but they also didn't sound like lap or lab. They sounded different based on the duration (lab was lengthier whereas lap seemed like it halted before lab would). I wouldn't have attributed the sounds to lap or lab.,6386964223574911aecf7675,2022-11-29 18:31:14-05:00,debrief4,89906,424,Tone_word_debrief,Tone,24fa3,EXP8c
298,fail,6345b7f49677d36bd07c5a10,EXP8c_JF,0,28e089ea855b6baae810532de8973285d5341a318a7efdfad4bcd7fea2d62548,3448.4098320007324,False,click,tone_or_word,26214,[],choice-response,Lab or Lap,6386964223574911aecf7675,2022-11-29 18:31:14-05:00,debrief3,26218,435,Tone_word_debrief,Tone,28e08,EXP8c
299,fail,6345b7f49677d36bd07c5a10,EXP8c_JF,0,28e089ea855b6baae810532de8973285d5341a318a7efdfad4bcd7fea2d62548,3448.4098320007324,,keypress,TxRsp,47274,,text-response,I felt them being different because the tone would become higher or lower pitched but like really breifly. So eventually they became confusing.,6386964223574911aecf7675,2022-11-29 18:31:14-05:00,debrief4,47280,436,Tone_word_debrief,Tone,28e08,EXP8c
300,pass,6345b7f49677d36bd07c5a10,EXP8c_JF,0,6100ab4ccd614a0d02bd82c4db6f2fdc2c33f666547c6c87ea9834754988e7c8,3012.5498919487,False,click,tone_or_word,8275,[],choice-response,Musical Tones,6386964223574911aecf7675,2022-11-29 18:31:14-05:00,debrief3,8285,423,Tone_word_debrief,Tone,6100a,EXP8c
301,pass,6345b7f49677d36bd07c5a10,EXP8c_JF,0,6100ab4ccd614a0d02bd82c4db6f2fdc2c33f666547c6c87ea9834754988e7c8,3012.5498919487,,keypress,TxRsp,190153,,text-response,"At first I tried to distinguish between lab and lap, but I got the answer wrong fairly quickly when I used that method. Instead, I would try to listen for the end of the tone, and distinguish between the two. But I noticed that sometimes when the sound was repeated multiple times, my brain would play tricks on me and it would sound different.",6386964223574911aecf7675,2022-11-29 18:31:14-05:00,debrief4,190168,424,Tone_word_debrief,Tone,6100a,EXP8c
302,pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,76a1b7be6da8df99408c347e0ebd07f13a3166fbf76f57eeea3ca9ade1f462d5,4135.420900106429,False,click,tone_or_word,30267,[],choice-response,Lab or Lap,6386964223574911aecf7675,2022-11-29 18:31:14-05:00,debrief3,30271,423,Tone_word_debrief,Tone,76a1b,EXP8c
303,pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,76a1b7be6da8df99408c347e0ebd07f13a3166fbf76f57eeea3ca9ade1f462d5,4135.420900106429,,keypress,TxRsp,285085,,text-response,"I was really confused at first because they just sounded like two identical tones, but then I listened closer and imagined if someone was saying the words 'Lap' or 'Lab' and started to detect subtle differences. I kinda tried to focus on the vibrations each word would make coming out of a person's mouth. Idk how often I was correct, but that was more or less how I approached the exercise.",6386964223574911aecf7675,2022-11-29 18:31:14-05:00,debrief4,285229,424,Tone_word_debrief,Tone,76a1b,EXP8c
304,fail,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,b872ccd981a0082a405fb659c137aded9a01fda1cdc65a0bc1967387684a9739,2394.3530840873723,False,click,tone_or_word,10622,[],choice-response,Musical Tones,6386964223574911aecf7675,2022-11-29 18:31:14-05:00,debrief3,10624,435,Tone_word_debrief,Tone,b872c,EXP8c
305,fail,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,b872ccd981a0082a405fb659c137aded9a01fda1cdc65a0bc1967387684a9739,2394.3530840873723,,keypress,TxRsp,61126,,text-response,I perceived the sounds as musical tones because there were no real way to distinguish as lab or lap other than associating them with tone length.,6386964223574911aecf7675,2022-11-29 18:31:14-05:00,debrief4,61128,436,Tone_word_debrief,Tone,b872c,EXP8c
306,pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,7fa3f9cac03df4c694f132db70503c6e05de684921919e90e5197cc1b15c4f78,2607.858896970749,False,click,tone_or_word,14667,[],choice-response,Musical Tones,6386964223574911aecf7675,2022-11-29 18:31:14-05:00,debrief3,14669,423,Tone_word_debrief,Tone,7fa3f,EXP8c
307,pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,7fa3f9cac03df4c694f132db70503c6e05de684921919e90e5197cc1b15c4f78,2607.858896970749,,keypress,TxRsp,83246,,text-response,I felt like the sounds paired were somewhat related to the word in how lab has a longer a sound. So my main focus was to differentiate between the length of the end sound.,6386964223574911aecf7675,2022-11-29 18:31:14-05:00,debrief4,83248,424,Tone_word_debrief,Tone,7fa3f,EXP8c
308,pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,1d3d9824570e581db3690551bc61951bee6f0984a28a7310542467006de90ade,2502.506928920746,False,click,tone_or_word,49379,[],choice-response,Musical Tones,6386964223574911aecf7675,2022-11-29 18:31:14-05:00,debrief3,49382,423,Tone_word_debrief,Tone,1d3d9,EXP8c
309,pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,1d3d9824570e581db3690551bc61951bee6f0984a28a7310542467006de90ade,2502.506928920746,,keypress,TxRsp,52988,,text-response,It sounds musical tones to me and it is different than what I have heard before.,6386964223574911aecf7675,2022-11-29 18:31:14-05:00,debrief4,52991,424,Tone_word_debrief,Tone,1d3d9,EXP8c
310,pass,6345b7f49677d36bd07c5a10,EXP8c_JF,0,de61c908b6740e01fb1945ac96c59e60835df71f3237a80bc5f8fb2004bb8b95,2249.950551986695,False,click,tone_or_word,13320,[],choice-response,Musical Tones,6386964223574911aecf7675,2022-11-29 18:31:14-05:00,debrief3,13323,423,Tone_word_debrief,Tone,de61c,EXP8c
311,pass,6345b7f49677d36bd07c5a10,EXP8c_JF,0,de61c908b6740e01fb1945ac96c59e60835df71f3237a80bc5f8fb2004bb8b95,2249.950551986695,,keypress,TxRsp,39684,,text-response,I felt the tone either as brrling or bing.,6386964223574911aecf7675,2022-11-29 18:31:14-05:00,debrief4,39689,424,Tone_word_debrief,Tone,de61c,EXP8c
312,pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,2948ae4d9c5e82746b9a30b44e9bd5a5b9350df90ce74b6fdc83118110846894,2452.511648893357,False,click,tone_or_word,20830,[],choice-response,Musical Tones,6386964223574911aecf7675,2022-11-29 18:31:14-05:00,debrief3,20833,423,Tone_word_debrief,Tone,2948a,EXP8c
313,pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,2948ae4d9c5e82746b9a30b44e9bd5a5b9350df90ce74b6fdc83118110846894,2452.511648893357,,keypress,TxRsp,27491,,text-response,I only heard musical tones with one being slightly longer than than the other,6386964223574911aecf7675,2022-11-29 18:31:14-05:00,debrief4,27493,424,Tone_word_debrief,Tone,2948a,EXP8c
314,fail,6345b7f49677d36bd07c5a10,EXP8c_JF,0,c5937771fc6255c93509ab184171df3283e8c7857326099d4810737bf9d8c3a3,2780.3093819618225,False,click,tone_or_word,11902,[],choice-response,Musical Tones,6386964223574911aecf7675,2022-11-29 18:31:14-05:00,debrief3,11905,435,Tone_word_debrief,Tone,c5937,EXP8c
315,fail,6345b7f49677d36bd07c5a10,EXP8c_JF,0,c5937771fc6255c93509ab184171df3283e8c7857326099d4810737bf9d8c3a3,2780.3093819618225,,keypress,TxRsp,59072,,text-response,It just felt like musical tones over and over again I didn't perceive then as lab or lap,6386964223574911aecf7675,2022-11-29 18:31:14-05:00,debrief4,59074,436,Tone_word_debrief,Tone,c5937,EXP8c
316,pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,fc3164df73b13b72b9f6105a9dd6f45df5baf852e801180d88aab82ac9d8a185,2674.218198060989,False,click,tone_or_word,10263,[],choice-response,Musical Tones,6386964223574911aecf7675,2022-11-29 18:31:14-05:00,debrief3,10265,423,Tone_word_debrief,Tone,fc316,EXP8c
317,pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,fc3164df73b13b72b9f6105a9dd6f45df5baf852e801180d88aab82ac9d8a185,2674.218198060989,,keypress,TxRsp,27862,,text-response,I couldn't interpret them as sounding like words properly so I tried to imagine them as musical tones.,6386964223574911aecf7675,2022-11-29 18:31:14-05:00,debrief4,27865,424,Tone_word_debrief,Tone,fc316,EXP8c
318,pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,9080c98de9fcffb641908a84b2d2adaf2a7815e489124717c21d103fc44fa3d5,1957.8255970478056,False,click,tone_or_word,9044,[],choice-response,Lab or Lap,6386964223574911aecf7675,2022-11-29 18:31:14-05:00,debrief3,9047,423,Tone_word_debrief,Tone,9080c,EXP8c
319,pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,9080c98de9fcffb641908a84b2d2adaf2a7815e489124717c21d103fc44fa3d5,1957.8255970478056,,keypress,TxRsp,17007,,text-response,no I just thought of lab or lap,6386964223574911aecf7675,2022-11-29 18:31:14-05:00,debrief4,17010,424,Tone_word_debrief,Tone,9080c,EXP8c
320,pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,77517864bd63d1782a41bd821108abf4d1ad5c21837844cd5f1ae450fd135977,1984.4653642177584,False,click,tone_or_word,19094,[],choice-response,Musical Tones,6386964223574911aecf7675,2022-11-29 18:31:14-05:00,debrief3,19095,423,Tone_word_debrief,Tone,77517,EXP8c
321,pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,77517864bd63d1782a41bd821108abf4d1ad5c21837844cd5f1ae450fd135977,1984.4653642177584,,keypress,TxRsp,28791,,text-response,"I found it hard at all to hear lab or lap, I based my responses off the final note tone",6386964223574911aecf7675,2022-11-29 18:31:14-05:00,debrief4,28794,424,Tone_word_debrief,Tone,77517,EXP8c
322,pass,6345b7f49677d36bd07c5a10,EXP8c_JF,0,7aa069c3590549150bd5cbb8b830c786c2c4d898c850e21d0111e8e6c24e494b,2152.117407798767,False,click,tone_or_word,9795,[],choice-response,Lab or Lap,6386964223574911aecf7675,2022-11-29 18:31:14-05:00,debrief3,9798,423,Tone_word_debrief,Tone,7aa06,EXP8c
323,pass,6345b7f49677d36bd07c5a10,EXP8c_JF,0,7aa069c3590549150bd5cbb8b830c786c2c4d898c850e21d0111e8e6c24e494b,2152.117407798767,,keypress,TxRsp,40958,,text-response,"I started to hear the word lab and lap for each tone, I had a hard time remembering how long each tone was which made me make mistakes frequently",6386964223574911aecf7675,2022-11-29 18:31:14-05:00,debrief4,40960,424,Tone_word_debrief,Tone,7aa06,EXP8c
324,pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,2998da024f1ef425a97a15dd76c38b197aa7ca767764f13fe08997d81022dcf7,3175.338711977005,False,click,tone_or_word,13008,[],choice-response,Musical Tones,6386964223574911aecf7675,2022-11-29 18:31:14-05:00,debrief3,13010,423,Tone_word_debrief,Tone,2998d,EXP8c
325,pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,2998da024f1ef425a97a15dd76c38b197aa7ca767764f13fe08997d81022dcf7,3175.338711977005,,keypress,TxRsp,51662,,text-response,"I feel the only way to distinguish them is the duration of their end sound which makes them more inclined to be a ""musical tone"" instead of actual words.",6386964223574911aecf7675,2022-11-29 18:31:14-05:00,debrief4,51665,424,Tone_word_debrief,Tone,2998d,EXP8c
326,pass,6345b7f49677d36bd07c5a10,EXP8c_JF,0,edbab1a3ef85c20363565f369083c2ae92add5147e9121675165b0886fde812a,1708.076243877411,False,click,tone_or_word,5326,[],choice-response,Lab or Lap,6386964223574911aecf7675,2022-11-29 18:31:14-05:00,debrief3,5328,423,Tone_word_debrief,Tone,edbab,EXP8c
327,pass,6345b7f49677d36bd07c5a10,EXP8c_JF,0,edbab1a3ef85c20363565f369083c2ae92add5147e9121675165b0886fde812a,1708.076243877411,,keypress,TxRsp,41916,,text-response,it just testing the feeling of your ears,6386964223574911aecf7675,2022-11-29 18:31:14-05:00,debrief4,41919,424,Tone_word_debrief,Tone,edbab,EXP8c
328,pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,976be59aacb063bfde6a14f2e079e70a8c96144c464c752586961469de4362e8,1956.3978979587555,False,click,tone_or_word,11213,[],choice-response,Lab or Lap,6386964223574911aecf7675,2022-11-29 18:31:14-05:00,debrief3,11216,423,Tone_word_debrief,Tone,976be,EXP8c
329,pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,976be59aacb063bfde6a14f2e079e70a8c96144c464c752586961469de4362e8,1956.3978979587555,,keypress,TxRsp,29326,,text-response,It felt like it was lap because it had a more abrupt ending like the p sound and it felt like lab because it was more stretched out.,6386964223574911aecf7675,2022-11-29 18:31:14-05:00,debrief4,29328,424,Tone_word_debrief,Tone,976be,EXP8c
330,pass,6345b7f49677d36bd07c5a10,EXP8c_JF,0,4a079af9348a8f66c4410769be0be7101938b3f4d1ca3bbdb1ab566b43d4795b,2216.5313980579376,False,click,tone_or_word,13213,[],choice-response,Lab or Lap,6386964223574911aecf7675,2022-11-29 18:31:14-05:00,debrief3,13218,423,Tone_word_debrief,Tone,4a079,EXP8c
331,pass,6345b7f49677d36bd07c5a10,EXP8c_JF,0,4a079af9348a8f66c4410769be0be7101938b3f4d1ca3bbdb1ab566b43d4795b,2216.5313980579376,,keypress,TxRsp,33295,,text-response,"""Lab"" felt like a deeper and longer tone while ""Lap"" felt like a short burst of higher pitch sound",6386964223574911aecf7675,2022-11-29 18:31:14-05:00,debrief4,33298,424,Tone_word_debrief,Tone,4a079,EXP8c
332,fail,6345b7f49677d36bd07c5a10,EXP8c_JF,0,04e0e3f91985fd249d4ec88814fa56a7905b92590043394e97ae77f96c6788a1,2246.0116069316864,False,click,tone_or_word,6917,[],choice-response,Musical Tones,6386964223574911aecf7675,2022-11-29 18:31:14-05:00,debrief3,6920,435,Tone_word_debrief,Tone,04e0e,EXP8c
333,fail,6345b7f49677d36bd07c5a10,EXP8c_JF,0,04e0e3f91985fd249d4ec88814fa56a7905b92590043394e97ae77f96c6788a1,2246.0116069316864,,keypress,TxRsp,18587,,text-response,"I wasn't hearing words, I was hearing sounds",6386964223574911aecf7675,2022-11-29 18:31:14-05:00,debrief4,18590,436,Tone_word_debrief,Tone,04e0e,EXP8c
334,pass,6345b7f49677d36bd07c5a10,EXP8c_JF,0,12e7bbe9edfe05a20e9793e4795387b34d2e08054279563b28ec37e80219e412,7999.5831348896045,False,click,tone_or_word,7391,[],choice-response,Lab or Lap,6382505f1517c76bb9b79768,2022-11-26 12:43:59-05:00,debrief3,7393,423,Tone_word_debrief,Tone,12e7b,EXP8c
335,pass,6345b7f49677d36bd07c5a10,EXP8c_JF,0,12e7bbe9edfe05a20e9793e4795387b34d2e08054279563b28ec37e80219e412,7999.5831348896045,,keypress,TxRsp,17513,,text-response,the tones were similar to how one would say these words,6382505f1517c76bb9b79768,2022-11-26 12:43:59-05:00,debrief4,17526,424,Tone_word_debrief,Tone,12e7b,EXP8c
336,pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,13aa8439d4c9de53f1d6e641d4b29c171661c3b6c7ee3eab15fa8a126be0e4e1,2668.746934890747,False,click,tone_or_word,10911,[],choice-response,Musical Tones,6382505f1517c76bb9b79768,2022-11-26 12:43:59-05:00,debrief3,10912,423,Tone_word_debrief,Tone,13aa8,EXP8c
337,pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,13aa8439d4c9de53f1d6e641d4b29c171661c3b6c7ee3eab15fa8a126be0e4e1,2668.746934890747,,keypress,TxRsp,53288,,text-response,"I felt as though if i thought the sound sounded like lab then it sounded most like it and vice versa. however, if i didnt lean towards a word it just sounded like a musical tone",6382505f1517c76bb9b79768,2022-11-26 12:43:59-05:00,debrief4,53290,424,Tone_word_debrief,Tone,13aa8,EXP8c
338,pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,a131bc34f4bddea5dc0c58bf058a7a2ddfa6b85918802dbdc6cb80b117ad3331,2319.593710184097,False,click,tone_or_word,11127,[],choice-response,Musical Tones,6382505f1517c76bb9b79768,2022-11-26 12:43:59-05:00,debrief3,11132,423,Tone_word_debrief,Tone,a131b,EXP8c
339,pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,a131bc34f4bddea5dc0c58bf058a7a2ddfa6b85918802dbdc6cb80b117ad3331,2319.593710184097,,keypress,TxRsp,31752,,text-response,for me it was more about identifying musical/sound patterns rather than identifying separate words,6382505f1517c76bb9b79768,2022-11-26 12:43:59-05:00,debrief4,31756,424,Tone_word_debrief,Tone,a131b,EXP8c
340,pass,6345b7f49677d36bd07c5a10,EXP8c_JF,0,ee4236443859ef689f743ce3db8ce50c0ea5d9a2bd0a5ee9a5a299a0da520114,1960.2922070026398,False,click,tone_or_word,8354,[],choice-response,Musical Tones,6382505f1517c76bb9b79768,2022-11-26 12:43:59-05:00,debrief3,8358,423,Tone_word_debrief,Tone,ee423,EXP8c
341,pass,6345b7f49677d36bd07c5a10,EXP8c_JF,0,ee4236443859ef689f743ce3db8ce50c0ea5d9a2bd0a5ee9a5a299a0da520114,1960.2922070026398,,keypress,TxRsp,49404,,text-response,I think that by the end of the experiment I related these words to the musical tones because I personally did not hear any correlation to the words themselves.,6382505f1517c76bb9b79768,2022-11-26 12:43:59-05:00,debrief4,49409,424,Tone_word_debrief,Tone,ee423,EXP8c
342,pass,6345b7f49677d36bd07c5a10,EXP8c_JF,0,9077ab4ac2c6a1eaf3fb98f663c10d7b81a6cc9251094a2bb883f7723f6f0b08,2366.549044000001,False,click,tone_or_word,14649,[],choice-response,Musical Tones,63855a7052dc2c8cc811b3a4,2022-11-28 20:03:44-05:00,debrief3,14652,423,Tone_word_debrief,Tone,9077a,EXP8c
343,pass,6345b7f49677d36bd07c5a10,EXP8c_JF,0,9077ab4ac2c6a1eaf3fb98f663c10d7b81a6cc9251094a2bb883f7723f6f0b08,2366.549044000001,,keypress,TxRsp,88260,,text-response,"It was hard for me to differentiate a word from the sound I was hearing. I had to really focus on hearing for that tone at the end, whether it was a B or P.  The sounds started to sound a bit rushed in the beginning but the more I tried to listen to the tones, the more I was hearing the sounds rather than musical tones.",63855a7052dc2c8cc811b3a4,2022-11-28 20:03:44-05:00,debrief4,88263,424,Tone_word_debrief,Tone,9077a,EXP8c
344,pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,5f27d92c59340ef2fcf3bdd8622eae883afa75247891c08f7147a3047a9e1c69,1826.6811,False,click,tone_or_word,12315,[],choice-response,Lab or Lap,63855a7052dc2c8cc811b3a4,2022-11-28 20:03:44-05:00,debrief3,12316,423,Tone_word_debrief,Tone,5f27d,EXP8c
345,pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,5f27d92c59340ef2fcf3bdd8622eae883afa75247891c08f7147a3047a9e1c69,1826.6811,,keypress,TxRsp,25134,,text-response,"If I thought about hearing the word lab or lap before I heard the sound, then I believed I heard it.",63855a7052dc2c8cc811b3a4,2022-11-28 20:03:44-05:00,debrief4,25137,424,Tone_word_debrief,Tone,5f27d,EXP8c
